id,label,transliter_kmu2010,name,is_uppercase,type,is_alternate,top,bottom,left,right,height,width,filename,btop,bbottom,bleft,bright
1005,Л,l,l,True,italic,False,52,147,36,162,95,126,glyphs/l-23.png,112.0,162.0,55.0,138.0
1006,Л,l,l,True,italic,False,52,147,49,150,95,101,glyphs/l-24.png,101.0,149.0,56.0,140.0
1007,Л,l,l,True,italic,False,49,150,34,164,101,130,glyphs/l-25.png,99.0,154.0,57.0,144.0
1008,Л,l,l,True,italic,False,53,146,45,153,93,108,glyphs/l-26.png,101.0,152.0,52.0,138.0
1009,Л,l,l,True,italic,False,45,153,25,173,108,148,glyphs/l-27.png,111.0,167.0,43.0,142.0
1010,Л,l,l,True,italic,False,61,138,40,158,77,118,glyphs/l-28.png,110.0,158.0,61.0,135.0
1011,Л,l,l,True,italic,False,62,137,31,168,75,137,glyphs/l-29.png,110.0,167.0,62.0,132.0
1012,Л,l,l,True,italic,False,54,144,26,172,90,146,glyphs/l-30.png,107.0,170.0,54.0,140.0
1013,Л,l,l,True,italic,False,59,140,33,165,81,132,glyphs/l-31.png,111.0,164.0,61.0,135.0
1014,Л,l,l,True,italic,False,48,150,39,159,102,120,glyphs/l-32.png,111.0,159.0,54.0,145.0
1015,Л,l,l,True,italic,False,61,137,51,148,76,97,glyphs/l-33.png,111.0,148.0,66.0,132.0
1016,Л,l,l,True,italic,False,54,144,35,163,90,128,glyphs/l-34.png,111.0,160.0,58.0,143.0
1017,Л,l,l,True,italic,False,49,149,34,165,100,131,glyphs/l-35.png,118.0,162.0,52.0,141.0
1018,Л,l,l,True,italic,False,47,152,32,167,105,135,glyphs/l-36.png,118.0,165.0,50.0,146.0
1019,Л,l,l,True,italic,False,47,151,30,168,104,138,glyphs/l-37.png,115.0,157.0,49.0,144.0
1020,Л,l,l,True,italic,False,48,151,17,181,103,164,glyphs/l-38.png,129.0,170.0,46.0,141.0
1021,Л,l,l,True,italic,False,47,151,24,175,104,151,glyphs/l-39.png,124.0,172.0,47.0,131.0
1022,Л,l,l,True,italic,False,35,164,0,198,129,198,glyphs/l-40.png,116.0,165.0,34.0,121.0
1023,Н,n,n,True,italic,False,35,164,41,158,129,117,glyphs/n-20.png,108.0,155.0,40.0,151.0
1024,Н,n,n,True,italic,False,52,147,39,159,95,120,glyphs/n-21.png,105.0,155.0,54.0,140.0
1025,Н,n,n,True,italic,False,50,149,42,157,99,115,glyphs/n-22.png,108.0,157.0,55.0,139.0
1026,Н,n,n,True,italic,False,30,169,34,165,139,131,glyphs/n-23.png,107.0,164.0,36.0,163.0
1027,Н,n,n,True,italic,False,42,156,33,166,114,133,glyphs/n-24.png,111.0,162.0,49.0,148.0
1028,Н,n,n,True,italic,False,43,156,32,167,113,135,glyphs/n-25.png,109.0,166.0,42.0,135.0
1029,Н,n,n,True,italic,False,55,143,38,160,88,122,glyphs/n-26.png,108.0,158.0,58.0,130.0
1030,Н,n,n,True,italic,False,62,136,38,160,74,122,glyphs/n-27.png,114.0,158.0,65.0,123.0
1031,Н,n,n,True,italic,False,49,150,37,161,101,124,glyphs/n-28.png,104.0,160.0,55.0,139.0
1032,Н,n,n,True,italic,False,57,141,38,161,84,123,glyphs/n-29.png,101.0,154.0,58.0,132.0
1033,Н,n,n,True,italic,False,56,143,28,170,87,142,glyphs/n-30.png,106.0,156.0,60.0,134.0
1034,Н,n,n,True,italic,False,45,154,42,157,109,115,glyphs/n-31.png,101.0,148.0,49.0,144.0
1035,Н,n,n,True,italic,False,41,157,36,163,116,127,glyphs/n-32.png,103.0,157.0,43.0,147.0
1036,Н,n,n,True,italic,False,20,179,35,164,159,129,glyphs/n-33.png,37.0,147.0,23.0,99.0
1037,Н,n,n,True,italic,False,55,144,35,163,89,128,glyphs/n-34.png,79.0,156.0,55.0,140.0
1038,Н,n,n,True,italic,False,54,144,35,164,90,129,glyphs/n-35.png,92.0,162.0,56.0,139.0
1039,Н,n,n,True,italic,False,40,158,41,158,118,117,glyphs/n-36.png,102.0,158.0,49.0,154.0
1040,Н,n,n,True,italic,False,66,132,37,161,66,124,glyphs/n-37.png,108.0,160.0,64.0,132.0
1041,Н,n,n,True,italic,False,58,140,29,170,82,141,glyphs/n-38.png,105.0,165.0,63.0,134.0
1042,Н,n,n,True,italic,False,37,161,0,198,124,198,glyphs/n-39.png,124.0,176.0,53.0,149.0
1043,О,o,o,True,italic,False,64,135,28,170,71,142,glyphs/o-20.png,114.0,170.0,63.0,126.0
1044,О,o,o,True,italic,False,72,127,33,166,55,133,glyphs/o-21.png,100.0,165.0,71.0,115.0
1045,О,o,o,True,italic,False,70,129,29,169,59,140,glyphs/o-22.png,95.0,167.0,78.0,129.0
1046,О,o,o,True,italic,False,61,137,28,170,76,142,glyphs/o-23.png,95.0,169.0,67.0,115.0
1047,О,o,o,True,italic,False,70,129,34,164,59,130,glyphs/o-24.png,100.0,163.0,70.0,120.0
1048,О,o,o,True,italic,False,67,131,31,168,64,137,glyphs/o-25.png,95.0,167.0,83.0,131.0
1049,О,o,o,True,italic,False,65,134,36,162,69,126,glyphs/o-26.png,100.0,158.0,73.0,113.0
1050,О,o,o,True,italic,False,77,121,31,168,44,137,glyphs/o-27.png,99.0,167.0,78.0,111.0
1051,О,o,o,True,italic,False,73,126,34,164,53,130,glyphs/o-28.png,99.0,161.0,76.0,118.0
1052,О,o,o,True,italic,False,65,134,49,150,69,101,glyphs/o-29.png,103.0,149.0,80.0,122.0
1053,О,o,o,True,italic,False,72,127,36,163,55,127,glyphs/o-30.png,105.0,163.0,70.0,112.0
1054,О,o,o,True,italic,False,67,131,41,157,64,116,glyphs/o-31.png,108.0,155.0,68.0,110.0
1055,О,o,o,True,italic,False,65,134,41,157,69,116,glyphs/o-32.png,106.0,152.0,66.0,114.0
1056,О,o,o,True,italic,False,65,134,37,161,69,124,glyphs/o-33.png,106.0,157.0,88.0,131.0
1057,О,o,o,True,italic,False,72,126,45,153,54,108,glyphs/o-34.png,101.0,151.0,81.0,114.0
1058,О,o,o,True,italic,False,71,127,43,155,56,112,glyphs/o-35.png,109.0,154.0,77.0,109.0
1059,О,o,o,True,italic,False,67,132,38,160,65,122,glyphs/o-36.png,106.0,158.0,72.0,128.0
1060,О,o,o,True,italic,False,68,131,34,164,63,130,glyphs/o-37.png,109.0,164.0,75.0,120.0
1061,О,o,o,True,italic,False,69,130,37,161,61,124,glyphs/o-38.png,108.0,160.0,78.0,119.0
1062,О,o,o,True,italic,False,40,159,1,197,119,196,glyphs/o-39.png,101.0,159.0,56.0,111.0
1063,А,a,a,True,italic,True,56,142,44,154,86,110,glyphs/a-41.png,109.0,154.0,69.0,130.0
1064,А,a,a,True,italic,True,60,138,45,153,78,108,glyphs/a-42.png,115.0,153.0,73.0,133.0
1065,А,a,a,True,italic,True,58,141,43,156,83,113,glyphs/a-43.png,98.0,135.0,58.0,135.0
1066,А,a,a,True,italic,True,54,145,41,157,91,116,glyphs/a-44.png,110.0,148.0,70.0,144.0
1067,А,a,a,True,italic,True,63,135,41,158,72,117,glyphs/a-45.png,114.0,158.0,64.0,130.0
1068,А,a,a,True,italic,True,50,149,32,167,99,135,glyphs/a-46.png,118.0,166.0,57.0,121.0
1069,А,a,a,True,italic,True,55,144,48,150,89,102,glyphs/a-47.png,110.0,149.0,55.0,142.0
1070,А,a,a,True,italic,True,57,141,25,174,84,149,glyphs/a-48.png,124.0,172.0,63.0,140.0
1071,А,a,a,True,italic,True,57,141,37,161,84,124,glyphs/a-49.png,108.0,161.0,58.0,136.0
1072,А,a,a,True,italic,True,60,138,48,151,78,103,glyphs/a-50.png,111.0,154.0,62.0,140.0
1073,А,a,a,True,italic,True,52,147,46,152,95,106,glyphs/a-51.png,107.0,153.0,53.0,146.0
1074,А,a,a,True,italic,True,51,148,49,149,97,100,glyphs/a-52.png,110.0,151.0,50.0,149.0
1075,А,a,a,True,italic,True,58,140,44,155,82,111,glyphs/a-53.png,109.0,154.0,55.0,138.0
1076,А,a,a,True,italic,True,56,143,35,164,87,129,glyphs/a-54.png,105.0,162.0,63.0,123.0
1077,А,a,a,True,italic,True,58,140,37,161,82,124,glyphs/a-55.png,110.0,159.0,60.0,119.0
1078,А,a,a,True,italic,True,47,152,38,161,105,123,glyphs/a-56.png,108.0,160.0,52.0,133.0
1079,А,a,a,True,italic,True,51,148,45,153,97,108,glyphs/a-57.png,104.0,148.0,57.0,136.0
1080,А,a,a,True,italic,True,50,149,42,157,99,115,glyphs/a-58.png,101.0,152.0,52.0,133.0
1081,А,a,a,True,italic,True,56,143,56,143,87,87,glyphs/a-59.png,0.0,-1.0,0.0,-1.0
1082, , ,space,False,italic,False,0,0,0,0,0,0,glyphs/space-1.png,112.0,160.0,37.0,148.0
